pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
HATS-54,b,HATS-54 b,Transit,0,1,2.5441828,0.0000043,-0.0000043,0,0.03763,0.00024,-0.00024,0,0.126,,,1,1.067,0.052,-0.052,0,0.77,0.16,-0.16,0,0,0,0,0,13h22m32.3724s,200.634885,-44d41m19.6988s,-44.688805,769,21,-21,0,764.35,22.77,-22.77,0,13.913,0.04,0,V (Johnson),13.776,,0,5702,26,-26,0,1.1,0.02,-0.02,0,1.32,0.04,-0.04,0,8/15/2019,105,14,-14,0,HATSouth,1.31,0.04,-0.04,0,46.13,0.01,-0.01,0,,,,
HATS-25,b,HATS-25 b,Transit,0,1,4.2986432,0.0000045,-0.0000045,0,0.05163,0.0006,-0.0006,0,0.176,,,1,1.26,0.1,-0.1,0,0.38,0.1,-0.1,0,0,0,0,0,13h51m37.87s,207.907777,-23d46m52.2s,-23.781174,466,30,-30,0,477.44,9.12,-9.12,0,13.097,0.03,0,V (Johnson),12.935,,0,5715,73,-73,0,0.99,0.04,-0.04,0,1.11,0.07,-0.07,0,6/9/2016,76.8,5,-5,0,HATSouth,2.09,0.04,-0.04,0,31.66,0,0,0,4,G,,0
HD 119130,b,HD 119130 b,Transit,0,1,16.9841,0.0008,-0.0008,0,0.13,0.01,-0.01,0,0.04,0.06,-0.03,0,0.235,0.01,-0.009,0,7.4,1.6,-1.5,0,0,0,1,0,13h41m30.30s,205.376266,-09d56m45.9s,-9.946078,114.29,0.82,-0.81,0,114.66,0.82,-0.82,0,9.917,0.013,0,V (Johnson),9.756,,0,5725,65,-65,0,1,0.03,-0.03,0,1.09,0.03,-0.03,0,2/7/2019,6.1,1.1,-1.1,0,Kepler,8.72,0.06,-0.06,0,-28.18,0.16,-0.16,0,4.3,G3 V,,0
Kepler-426,b,Kepler-426 b,Transit,0,1,3.21751883,0.00000019,-0.00000019,0,0.0414,0.001,-0.001,0,0.18,,,1,1.09,0.03,-0.03,0,0.26,0.06,-0.06,0,0,1,0,1,19h17m44.31s,289.434628,+49d28m24.2s,49.4734,880,30,-30,0,864.63,14.24,-14.24,0,15.073,0.013,0,V (Johnson),14.807,,0,5725,90,-90,0,0.91,0.06,-0.06,0,0.92,0.02,-0.02,0,10/3/2014,50,10,-10,0,Kepler,1.16,0.02,-0.02,0,-78.83,0.01,-0.01,0,4.1,G1 V,,0
Kepler-1656,b,Kepler-1656 b,Transit,0,1,31.578659,,,0,0.197,0.021,-0.021,0,0.836,0.013,-0.012,0,0.448,0.047,-0.047,0,2.13,0.87,-0.57,0,0,1,0,0,18h57m53.32s,284.472168,+39d54m42.6s,39.911824,186.88,0.83,-0.83,0,186.88,0.83,-0.83,0,11.64,0.13,0,V (Johnson),11.062,,0,5731,60,-60,0,1.03,0.04,-0.04,0,1.1,0.13,-0.13,0,10/4/2018,17.6,2.1,-1.7,0,Kepler,5.35,0.02,-0.02,0,-39.29,0.27,-0.27,0,,,,
HATS-51,b,HATS-51 b,Transit,0,1,3.3488702,0.0000039,-0.0000039,0,0.04639,0.00077,-0.00077,0,0.33,,,1,1.41,0.19,-0.19,0,0.34,0.16,-0.11,0,0,0,0,0,06h51m23.40s,102.847504,-29d03m31.0s,-29.058611,478,59,-59,0,393.96,3.97,-3.97,0,12.471,0.03,0,V (Johnson),12.329,,0,5758,58,-58,0,1.19,0.06,-0.06,0,1.44,0.18,-0.18,0,1/5/2018,94.9,5.1,-5.1,0,HATSouth,2.54,0.03,-0.03,0,3.09,0.01,-0.01,0,,,,
Kepler-9,b,Kepler-9 b,Transit,0,3,19.23891,0.00006,-0.00006,0,0.143,0.007,-0.006,0,0.0609,0.001,-0.0013,0,0.74,0.048,-0.038,0,0.42,0.06,-0.09,0,1,1,0,1,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,614,13,-13,0,639.82,6.94,-6.94,0,13.803,,0,Kepler-band,13.781,,0,5774,60,-60,0,1.02,0.03,-0.04,0,0.96,0.02,-0.02,0,7/11/2019,,,,0,Kepler,1.56,0.02,-0.02,0,,,,,,,,
Kepler-9,c,Kepler-9 c,Transit,0,3,38.9853,0.0003,-0.0003,0,0.227,0.012,-0.008,0,0.06691,0.0001,-0.00012,0,0.721,0.048,-0.037,0,0.31,0.05,-0.06,0,1,1,0,0,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,614,13,-13,0,639.82,6.94,-6.94,0,13.803,,0,Kepler-band,13.781,,0,5774,60,-60,0,1.02,0.03,-0.04,0,0.96,0.02,-0.02,0,7/11/2019,,,,0,Kepler,1.56,0.02,-0.02,0,,,,,,,,
HATS-23,b,HATS-23 b,Transit,0,1,2.1605156,0.0000045,-0.0000045,0,0.03397,0.00047,-0.00047,0,0.114,,,1,1.86,0.3,-0.4,0,0.29,0.3,-0.1,0,0,0,0,0,19h05m28.01s,286.366699,-50d04m02.5s,-50.067352,747,46,-46,0,650.83,9.75,-9.75,0,13.901,0.01,0,V (Johnson),13.752,,0,5780,120,-120,0,1.12,0.05,-0.05,0,1.2,0.06,-0.08,0,3/16/2017,212.3,8.6,-8.6,0,HATSouth,1.54,0.02,-0.02,0,-13.37,0.01,-0.01,0,4,G V,,0
Kepler-17,b,Kepler-17 b,Transit,0,1,1.4857108,0.0000002,-0.0000002,0,0.02591,0.00037,-0.00036,0,0.011,,,1,1.31,0.02,-0.02,0,1.35,0.08,-0.08,0,1,1,0,1,19h53m34.87s,298.395274,+47d48m54.0s,47.815006,800,100,-100,0,735.91,10.7,-10.7,0,14.141,,0,Kepler-band,14.131,,0,5781,85,-85,0,1.16,0.06,-0.06,0,1.05,0.03,-0.03,0,5/14/2014,419.5,13.3,-15.6,0,Kepler,1.36,0.02,-0.02,0,-24.81,0.01,-0.01,0,4.2,G2 V,,0
Kepler-427,b,Kepler-427 b,Transit,0,1,10.290994,0.0000011,-0.0000011,0,0.091,0.01,-0.01,0,0.57,,,1,1.23,0.21,-0.21,0,0.16,0.14,-0.14,0,0,1,0,1,19h13m01.10s,288.25458,+43d42m17.5s,43.704868,1100,150,-150,0,1048.53,17.1,-17.1,0,14.42,0.02,0,V (Johnson),14.196,,0,5800,70,-70,0,0.96,0.06,-0.06,0,1.35,0.2,-0.2,0,10/3/2014,29.8,9.1,-9.1,0,Kepler,0.95,0.02,-0.02,0,-23.94,0.01,-0.01,0,4.2,G2 V,,0
Kepler-44,b,Kepler-44 b,Transit,0,1,3.2467293,0.000003,-0.000003,0,0.0446,0.0011,-0.0011,0,0.066,,,1,1.09,0.07,-0.07,0,0.93,0.19,-0.17,0,0,1,0,1,20h00m24.56s,300.102352,+45d45m43.7s,45.762142,1229.15,34.65,-34.65,0,1229.15,34.65,-34.65,0,14.678,,0,Kepler-band,14.69,,0,5800,100,-100,0,1.12,0.08,-0.08,0,1.35,0.08,-0.08,0,1/29/2015,125,11,-11,0,Kepler,0.81,0.02,-0.02,0,-35.89,0.01,-0.01,0,4.2,G2 IV,,0
HAT-P-55,b,HAT-P-55 b,Transit,0,1,3.5852467,0.0000064,-0.0000064,0,0.04604,0.00056,-0.00056,0,0.139,,,1,1.182,0.055,-0.055,0,0.435,0.077,-0.077,0,0,0,0,0,17h37m05.63s,264.273447,+25d43m52.3s,25.731186,480,19,-19,0,519.05,3.69,-3.69,0,13.207,0.039,0,V (Johnson),13.096,,0,5808,50,-50,0,1.01,0.04,-0.04,0,1.01,0.04,-0.04,0,6/17/2015,76.7,7.1,-7.1,0,HATNet,1.93,0.01,-0.01,0,-9.42,0.05,-0.05,0,,,,
Kepler-539,b,Kepler-539 b,Transit,0,2,125.63243,0.00071,-0.00071,0,0.4988,0.0067,-0.0067,0,0.39,,,1,0.747,0.017,-0.017,0,2.9,0.88,-0.88,0,1,1,0,1,19h56m29.39s,299.122454,+41d52m00.3s,41.86676,310.01,3.56,-3.56,0,310.01,3.56,-3.56,0,12.391,,0,Kepler-band,12.379,,0,5820,80,-80,0,1.05,0.04,-0.04,0,0.95,0.02,-0.02,0,5/10/2016,132.3,6.3,-6.3,0,Kepler,3.23,0.04,-0.04,0,9.96,0.01,-0.01,0,4.2,G2 V,,0
Kepler-105,b,Kepler-105 b,Transit,0,2,5.4122,0.00002,-0.00002,0,0.066,0.003,-0.003,0,0.47,0.05,-0.47,0,0.429,0.136,-0.136,0,,,,,0,1,0,1,19h11m32.96s,287.887325,+46d16m34.5s,46.276237,465.33,5.56,-5.56,0,465.33,5.56,-5.56,0,12.791,,0,Kepler-band,12.802,,0,5827,94,-94,0,0.96,0.05,-0.05,0,0.89,0.04,-0.04,0,5/14/2014,,,,,Kepler,2.15,0.03,-0.03,0,1.97,3.92,-3.92,0,,,,
KOI-3680,b,KOI-3680 b,Transit,0,1,141.241671,0.000086,-0.000086,0,0.534,0.012,-0.03,0,0.496,0.031,-0.031,0,0.99,0.06,-0.07,0,2.46,0.42,-0.36,0,0,1,0,0,19h33m07.58s,293.281566,+45d18m34.8s,45.309677,946.59,24.45,-24.45,0,946.59,24.45,-24.45,0,14.77,,0,V (Johnson),14.503,,0,5830,100,-100,0,1.01,0.07,-0.16,0,0.96,0.05,-0.06,0,12/6/2018,87.7,6.6,-6.6,0,Kepler,1.06,0.03,-0.03,0,-44.93,0,0,0,,,,
HAT-P-65,b,HAT-P-65 b,Transit,0,1,2.6054552,0.0000031,-0.0000031,0,0.03951,0.00054,-0.00054,0,0.304,,,1,1.89,0.13,-0.13,0,0.096,0.025,-0.025,0,0,0,0,0,21h03m37.32s,315.905487,+11d59m21.9s,11.989404,841,45,-45,0,754.1,20.09,-20.09,0,13.145,0.029,0,V (Johnson),12.995,,0,5835,51,-51,0,1.21,0.05,-0.05,0,1.86,0.1,-0.1,0,9/15/2016,68,11,-11,0,HATNet,1.33,0.04,-0.04,0,,,,,4.2,G2,,0
HATS-17,b,HATS-17 b,Transit,0,1,16.254611,0.000073,-0.000073,0,0.1308,0.0012,-0.0012,0,0.029,0.022,-0.022,0,0.777,0.056,-0.056,0,3.5,0.85,-0.51,0,0,0,0,0,12h48m45.55s,192.189799,-47d36m49.3s,-47.613693,339,22,-16,0,404.63,10.11,-10.11,0,12.39,0.1,0,V (Johnson),12.218,,0,5846,78,-78,0,1.13,0.03,-0.03,0,1.09,0.07,-0.05,0,9/15/2016,99.1,4.4,-4.4,0,HATSouth,2.47,0.06,-0.06,0,22.94,0,0,0,4,G V,,0
HATS-1,b,HATS-1 b,Transit,0,1,3.446459,0.000004,-0.000004,0,0.0444,0.0008,-0.0008,0,0.12,0.092,-0.092,0,1.302,0.162,-0.098,0,1.03,0.25,-0.25,0,0,0,0,0,11h42m06.08s,175.525336,-23d21m17.4s,-23.354836,303,38,-23,0,286.26,3.76,-3.76,0,12.053,0.017,0,V (Johnson),11.936,,0,5870,100,,0,0.99,0.05,,0,1.04,0.13,,0,5/14/2014,254.1,33.1,-33.1,0,HATSouth,3.49,0.05,-0.05,0,-10.44,1.15,-1.15,0,,,,
WASP-81,b,WASP-81 b,Transit,0,1,2.7164762,0.0000023,-0.0000023,0,0.03908,0.0007,-0.00072,0,0.066,,,1,1.429,0.051,-0.046,0,0.332,0.031,-0.031,0,0,0,0,0,20h16m49.89s,304.207886,+03d17m38.6s,3.29405,402.96,7.11,-7.11,0,402.96,7.11,-7.11,0,,,,,12.333,,0,5870,120,-120,0,1.08,0.06,-0.06,0,1.28,0.04,-0.04,0,2/2/2017,100.8,3.4,-3.3,0,Multiple Facilities,2.48,0.04,-0.04,0,-60.29,2.44,-2.44,0,,,,
WASP-151,b,WASP-151 b,Transit,0,1,4.533471,0.000004,-0.000004,0,0.055,0.001,-0.001,0,0.003,,,1,1.13,0.03,-0.03,0,0.29,0.04,-0.03,0,0,0,1,0,23h16m15.23s,349.063446,+00d18m24.3s,0.306743,458.91,10.02,-10.02,0,458.91,10.02,-10.02,0,12.795,0.01,0,V (Johnson),12.628,,0,5871,57,-57,0,1.08,0.08,-0.08,0,1.14,0.03,-0.03,0,10/26/2017,37,4,-3,0,SuperWASP-South,2.18,0.05,-0.05,0,-13.24,2.23,-2.23,0,4.1,G1,,0
HATS-10,b,HATS-10 b,Transit,0,1,3.312846,0.0000058,-0.0000058,0,0.04491,0.00074,-0.00074,0,0.501,,,1,0.969,0.061,-0.045,0,0.7,0.15,-0.15,0,0,0,0,0,19h37m13.64s,294.306813,-22d12m16.1s,-22.204477,496,24,-24,0,543.13,7.79,-7.79,0,13.113,0.01,0,V (Johnson),12.984,,0,5880,120,-120,0,1.1,0.05,-0.05,0,1.1,0.06,-0.04,0,5/21/2015,67,10,-10,0,HATSouth,1.84,0.03,-0.03,0,-28.09,0.02,-0.02,0,,,,
CoRoT-23,b,CoRoT-23 b,Transit,0,1,3.6313,0.0001,-0.0001,0,0.048,0.004,-0.004,0,0.16,0.02,-0.02,0,1.05,0.13,-0.13,0,3,1.1,-1.1,0,0,0,0,0,18h39m07.83s,279.782615,+04d21m28.1s,4.357806,600,50,-50,0,1092.4,45.9,-45.9,0,15.63,0.07,0,V (Johnson),15.068,,0,5900,100,-100,0,1.14,0.08,-0.08,0,1.61,0.18,-0.18,0,5/14/2014,377,34,-34,0,CoRoT,0.92,0.04,-0.04,0,-35.18,0,0,0,4,G0 V,,0
CoRoT-27,b,CoRoT-27 b,Transit,0,1,3.57532,0.00006,-0.00006,0,0.0476,0.0066,-0.0066,0,0.065,,,1,1.007,0.044,-0.044,0,12.6,1.92,-1.67,0,0,0,0,0,18h33m59.00s,278.495813,+05d32m18.5s,5.538462,1035.15,66.44,-66.44,0,1035.15,66.44,-66.44,0,15.54,,0,V (Johnson),15.39,,0,5900,120,-120,0,1.05,0.11,-0.11,0,1.08,0.18,-0.06,0,5/14/2014,1326,33,-33,0,CoRoT,0.97,0.06,-0.06,0,-4.09,0.02,-0.02,0,4.2,G2,,0
WASP-129,b,WASP-129 b,Transit,0,1,5.748145,0.000004,-0.000004,0,0.0628,0.0007,-0.0007,0,0.096,,,1,0.93,0.03,-0.03,0,1.6,0.3,-0.3,0,0,0,0,0,11h45m11.75s,176.298965,-42d03m50.1s,-42.063927,246,7,-7,0,304.06,3.38,-3.38,0,12.3,0.6,0,V (Johnson),11.813,,0,5900,100,-100,0,1,0.03,-0.03,0,0.9,0.02,-0.02,0,5/5/2016,110,10,-10,0,SuperWASP-South,3.29,0.04,-0.04,0,21.99,0.01,-0.01,0,4.1,G1,,0
WASP-185,b,WASP-185 b,Transit,0,1,9.38755,0.00002,-0.00002,0,0.0904,0.0017,-0.0017,0,0.24,0.04,-0.04,0,1.25,0.08,-0.08,0,0.66,0.16,-0.16,0,0,0,0,0,14h16m14.31s,214.059625,-19d32m32.2s,-19.542278,275,6,-6,0,281.56,3.43,-3.43,0,,,,,10.895,,0,5900,100,-100,0,1.12,0.06,-0.06,0,1.5,0.08,-0.08,0,10/10/2019,88,4,-4,0,WASP-South,3.55,0.04,-0.04,0,23.87,0,0,0,4,G0 V,,0
Kepler-36,b,Kepler-36 b,Transit,0,2,13.83989,0.00082,-0.0006,0,0.1153,0.0015,-0.0015,0,0.039,,,1,0.133,0.003,-0.003,0,7.46,0.74,-0.59,0,1,1,0,1,19h25m00.05s,291.250191,+49d13m54.6s,49.231827,470,,,0,536.07,6.18,-6.18,0,11.866,,0,Kepler-band,12.077,,0,5911,66,-66,0,1.07,0.04,-0.04,0,1.63,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.87,0.02,-0.02,0,9.39,1.3,-1.3,0,,,,
Kepler-36,c,Kepler-36 c,Transit,0,2,16.23855,0.00038,-0.00054,0,0.1283,0.0016,-0.0016,0,0.033,,,1,0.328,0.005,-0.005,0,0.89,0.07,-0.05,0,1,1,0,1,19h25m00.05s,291.250191,+49d13m54.6s,49.231827,470,,,0,536.07,6.18,-6.18,0,11.866,,0,Kepler-band,12.077,,0,5911,66,-66,0,1.07,0.04,-0.04,0,1.63,0.02,-0.02,0,5/14/2014,,,,,Kepler,1.87,0.02,-0.02,0,9.39,1.3,-1.3,0,,,,
Kepler-34,b,Kepler-34 b,Transit,0,1,288.822,0.063,-0.081,0,1.0896,0.0009,-0.0009,0,0.182,0.016,-0.02,0,0.764,0.012,-0.014,0,0.613,0.045,-0.041,0,1,1,0,0,19h45m44.60s,296.435821,+44d38m29.6s,44.64156,1499,33,-33,0,1896.54,92.01,-92.01,0,14.875,,0,Kepler-band,14.83,,0,5913,130,-130,0,1.05,0,0,0,1.16,0,0,0,5/14/2014,,,,,Kepler,0.53,0.03,-0.03,0,,,,,,,,
WASP-153,b,WASP-153 b,Transit,0,1,3.332609,0.000002,-0.000002,0,0.048,0.001,-0.001,0,0.009,,,1,1.55,0.1,-0.08,0,0.15,0.03,-0.03,0,0,0,0,0,18h37m02.97s,279.26239,+40d01m07.4s,40.018723,430,35,-35,0,620.99,9.14,-9.14,0,12.8,,0,V (Johnson),12.497,,0,5914,64,-64,0,1.34,0.09,-0.09,0,1.73,0.1,-0.09,0,10/26/2017,44,2,-2,0,SuperWASP,1.61,0.02,-0.02,0,-28.32,3.07,-3.07,0,4,G0,,0
CoRoT-22,b,CoRoT-22 b,Transit,0,1,9.75598,0.00011,-0.00011,0,0.092,0.0014,-0.0014,0,0.077,0.3,-0.042,0,0.435,0.015,-0.035,0,0.249,1,-0.097,0,0,0,0,0,18h42m40.11s,280.667115,+06d13m08.9s,6.219136,592,25,-42,0,638.47,11.31,-11.31,0,13.944,0.083,0,V (Johnson),13.73,,0,5939,54,-120,0,1.1,0.05,-0.05,0,1.14,0.04,-0.09,0,8/21/2014,3.7,3.9,-3.9,0,CoRoT,1.57,0.03,-0.03,0,,,,,4.3,G3 V,,0
WASP-114,b,WASP-114 b,Transit,0,1,1.5487743,0.0000012,-0.00000091,0,0.02851,0.00039,-0.00039,0,0.012,0.022,-0.009,0,1.339,0.064,-0.064,0,0.97,0.13,-0.13,0,0,0,0,0,21h50m39.46s,327.664437,+10d27m48.5s,10.463482,460,80,-80,0,418.48,17.02,-17.02,0,12.743,0.148,0,V (Johnson),16.108,,0,5940,140,-140,0,1.29,0.05,-0.05,0,1.43,0.06,-0.06,0,7/18/2016,260.6,5.4,-5.4,0,SuperWASP-North,2.39,0.1,-0.1,0,,,,,4,G0,,0
HATS-30,b,HATS-30 b,Transit,0,1,3.1743516,0.0000026,-0.0000026,0,0.04354,0.00042,-0.00042,0,0.096,,,1,1.175,0.052,-0.052,0,0.543,0.076,-0.076,0,0,0,0,0,00h22m28.49s,5.618693,-59d56m33.2s,-59.942551,339,16,-16,0,345.53,2.95,-2.95,0,12.192,0.01,0,V (Johnson),12.081,,0,5943,70,-70,0,1.09,0.03,-0.03,0,1.06,0.04,-0.04,0,6/9/2016,91.8,4.7,-4.7,0,HATSouth,2.89,0.02,-0.02,0,-0.08,0,0,0,4,G,,0
HAT-P-53,b,HAT-P-53 b,Transit,0,1,1.9616241,0.0000039,-0.0000039,0,0.03159,0.00042,-0.00042,0,0.134,,,1,1.318,0.091,-0.091,0,0.8,0.15,-0.15,0,0,0,0,0,01h27m29.07s,21.871105,+38d58m05.3s,38.968147,719,43,-43,0,679.74,15.41,-15.41,0,13.73,0.18,0,V (Johnson),13.514,,0,5956,50,-50,0,1.09,0.04,-0.04,0,1.21,0.08,-0.06,0,11/19/2015,226.8,6,-6,0,HATNet,1.47,0.03,-0.03,0,-16.99,0.1,-0.1,0,,,,
Kepler-434,b,Kepler-434 b,Transit,0,1,12.8747099,0.000005,-0.000005,0,0.1143,0.003,-0.003,0,0.131,0.072,-0.072,0,1.13,0.26,-0.18,0,2.4,1.3,-1.3,0,0,1,0,1,19h34m20.73s,293.586381,+42d55m44.1s,42.928913,1240,120,-120,0,1266.49,34.52,-34.52,0,14.517,,0,Kepler-band,14.5,,0,5977,95,-95,0,1.2,0.09,-0.09,0,1.38,0.13,-0.13,0,1/14/2015,221,23,-23,0,Kepler,0.79,0.02,-0.02,0,-51.16,0.03,-0.03,0,,,,
HATS-50,b,HATS-50 b,Transit,0,1,3.8297015,0.0000046,-0.0000046,0,0.05046,0.0006,-0.0006,0,0.516,,,1,1.13,0.075,-0.075,0,0.33,0.11,-0.11,0,0,0,0,0,20h01m42.60s,300.42749,-26d04m39.3s,-26.077583,717,43,-43,0,773.16,17.21,-17.21,0,14.033,0.05,0,V (Johnson),13.894,,0,5990,110,-110,0,1.17,0.04,-0.04,0,1.12,0.06,-0.06,0,1/5/2018,45,12,-12,0,HATSouth,1.29,0.03,-0.03,0,-20.25,0.01,-0.01,0,,,,
HAT-P-32,b,HAT-P-32 b,Transit,0,1,2.1500082,0.00000013,-0.00000013,0,0.03397,0.00051,-0.0005,0,0.159,0.051,-0.028,0,1.98,0.045,-0.045,0,0.108,0.018,-0.017,0,0,0,0,1,02h04m10.28s,31.042848,+46d41m16.2s,46.687836,291.51,5.3,-5.3,0,291.51,5.3,-5.3,0,11.289,,0,V (Johnson),11.133,,0,6001,88,-88,0,1.13,0.05,-0.05,0,1.37,0.03,-0.03,0,7/11/2019,99,16,-15,0,HATNet,3.43,0.06,-0.06,0,-23.21,0.26,,0,,,,
HAT-P-66,b,HAT-P-66 b,Transit,0,1,2.972086,0.0000057,-0.0000057,0,0.04363,0.00121,-0.00064,0,0.09,,,1,1.59,0.16,-0.1,0,0.242,0.045,-0.061,0,0,0,0,0,10h02m17.43s,150.572632,+53d57m03.1s,53.950863,927,75,-49,0,961.93,24.96,-24.96,0,12.993,0.052,0,V (Johnson),12.892,,0,6002,50,-50,0,1.25,0.11,-0.05,0,1.88,0.15,-0.1,0,9/15/2016,93.5,5.7,-5.7,0,HATNet,1.04,0.03,-0.03,0,1.94,11.66,-11.66,0,4,G0,,0
HATS-52,b,HATS-52 b,Transit,0,1,1.36665436,0.00000094,-0.00000094,0,0.02498,0.0004,-0.0004,0,0.246,,,1,1.382,0.086,-0.086,0,1.06,0.19,-0.19,0,0,0,0,0,09h20m21.05s,140.087708,-31d16m09.6s,-31.269333,631,44,-44,0,564.14,6.21,-6.21,0,13.669,0.04,0,V (Johnson),13.627,,0,6010,150,-150,0,1.11,0.05,-0.05,0,1.05,0.06,-0.06,0,1/5/2018,380,23,-23,0,HATSouth,1.77,0.02,-0.02,0,13.46,0.04,-0.04,0,,,,
Kepler-51,b,Kepler-51 b,Transit,0,3,45.154,0.0002,-0.0002,0,0.2514,0.0097,-0.0097,0,0.04,0.01,-0.01,0,0.633,0.027,-0.027,0,0.03,0.02,-0.01,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018,107,-107,0,1.04,0.12,-0.12,0,0.94,0.5,-0.5,0,5/14/2014,,,,,Kepler,1.25,0.02,-0.02,0,,,,,,,,
Kepler-51,c,Kepler-51 c,Transit,0,3,85.312,0.003,-0.002,0,0.384,0.015,-0.015,0,0.014,0.013,-0.009,0,0.803,0.25,-0.152,0,0.03,0.02,-0.03,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018,107,-107,0,1.04,0.12,-0.12,0,0.94,0.5,-0.5,0,5/14/2014,,,,,Kepler,1.25,0.02,-0.02,0,,,,,,,,
Kepler-51,d,Kepler-51 d,Transit,0,3,130.194,0.005,-0.002,,0.509,0.02,-0.02,0,0.008,0.011,-0.008,0,0.865,0.045,-0.045,0,0.046,0.009,-0.009,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018,107,-107,0,1.04,0.12,-0.12,0,0.94,0.5,-0.5,0,5/14/2014,,,,,Kepler,1.25,0.02,-0.02,0,,,,,,,,
HATS-31,b,HATS-31 b,Transit,0,1,3.37796,0.000012,-0.000012,0,0.0478,0.0012,-0.0012,0,0.233,,,1,1.64,0.22,-0.22,0,0.243,0.124,-0.088,0,0,0,0,0,12h46m48.67s,191.702789,-24d25m38.5s,-24.427364,872,84,-84,0,791.33,20.55,-20.55,0,13.105,0.03,0,V (Johnson),12.961,,0,6050,120,-120,0,1.27,0.1,-0.1,0,1.87,0.18,-0.18,0,12/1/2016,102,13,-13,0,HATSouth,1.26,0.03,-0.03,0,-8.7,0.01,-0.01,0,,,,
WASP-124,b,WASP-124 b,Transit,0,1,3.37265,0.000001,-0.000001,0,0.0449,0.0007,-0.0007,0,0.017,,,1,1.24,0.03,-0.03,0,0.43,0.05,-0.05,0,0,0,0,0,22h10m51.44s,332.714323,-30d44m58.8s,-30.749672,433,11,-11,0,454.38,7.64,-7.64,0,12.7,0.4,0,V (Johnson),12.575,,0,6050,100,-100,0,1.07,0.05,-0.05,0,1.02,0.02,-0.02,0,5/5/2016,77,8,-8,0,SuperWASP-South,2.2,0.04,-0.04,0,-5.88,0.01,-0.01,0,3.9,F9,,0
HATS-42,b,HATS-42 b,Transit,0,1,2.292102,0.0000021,-0.0000021,0,0.03689,0.00065,-0.00065,0,0.229,,,1,1.4,0.25,-0.14,0,0.83,0.28,-0.28,0,0,0,0,0,07h13m48.58s,108.452415,-33d26m14.4s,-33.437332,942,126,-80,0,819.2,10.81,-10.81,0,13.617,0.01,0,V (Johnson),13.48,,0,6060,120,-120,0,1.27,0.07,-0.07,0,1.48,0.2,-0.12,0,4/12/2018,246,17,-17,0,HATSouth,1.22,0.02,-0.02,0,8.16,0.01,-0.01,0,,,,
HATS-26,b,HATS-26 b,Transit,0,1,3.3023881,0.0000076,-0.0000076,0,0.04735,0.00133,-0.00068,0,0.245,,,1,1.75,0.21,-0.21,0,0.153,0.042,-0.042,0,0,0,0,0,09h39m42.45s,144.926863,-28d35m08.1s,-28.58559,907,69,-49,0,883.48,25.58,-25.58,0,12.955,0.03,0,V (Johnson),12.843,,0,6071,81,-81,0,1.3,0.11,-0.06,0,2.04,0.15,-0.11,0,6/9/2016,73.3,8,-8,0,HATSouth,1.13,0.03,-0.03,0,-12.52,0.01,-0.01,0,3,F,,0
CoRoT-19,b,CoRoT-19 b,Transit,0,1,3.89713,0.00002,-0.00002,0,0.0518,0.0008,-0.0008,0,0.047,0.045,-0.045,0,1.29,0.03,-0.03,0,0.71,0.06,-0.06,0,0,0,0,0,06h28m08.06s,97.033582,-00d10m14.5s,-0.170681,770,160,-160,0,807.99,26.81,-26.81,0,14.007,,0,V (Johnson),13.783,,0,6090,70,-70,0,1.21,0.05,-0.05,0,1.65,0.04,-0.04,0,5/14/2014,126,6,-6,0,CoRoT,1.24,0.04,-0.04,0,24.16,0.09,-0.09,0,3.9,F9 V,,0
